Tiempo(s)	Amplitud(mm)
# npts=17603
# fs=50.0000 Hz
# duracion=352.0400 s

15.860000	2.609832
15.880000	1.469285
15.900000	2.294073
15.920000	3.604459
15.940000	3.195389
15.960000	-0.419645
15.980000	0.967018
16.000000	-0.099473
16.020000	-2.160015
16.040000	2.852902
16.060000	6.272324
16.080000	6.870003
16.100000	2.611650
16.120000	-1.392780
16.140000	-2.712372
16.160000	-4.172759
16.180000	-3.177676
16.200000	0.426769
16.220000	4.542258
16.240000	3.866086
16.260000	-1.117350
16.280000	-9.528975
16.300000	-14.992257
16.320000	-14.140995
16.340000	-10.595050
16.360000	-4.940648
16.380000	1.480035
16.400000	7.465286
16.420000	7.616968
16.440000	7.385290
16.460000	6.743914
16.480000	2.206832
16.500000	-0.518045
16.520000	-4.327166
16.540000	-3.111971
16.560000	1.384154
16.580000	1.876918
16.600000	4.185360
16.620000	6.681779
16.640000	8.333919
16.660000	9.417376
16.680000	9.348016
16.700000	8.922234
16.720000	5.541990
16.740000	2.006700
16.760000	-0.971817
16.780000	-5.555568
16.800000	-11.180845
16.820000	-14.857482
16.840000	-12.783177
16.860000	-12.514428
16.880000	-9.723912
16.900000	-0.916641
16.920000	1.839408
16.940000	3.014792
16.960000	5.009359
16.980000	6.442323
17.000000	6.465051
17.020000	4.023077
17.040000	0.813532
17.060000	-5.567870
17.080000	-6.047574
17.100000	-1.011396
17.120000	0.656917
17.140000	3.187638
17.160000	7.411368
17.180000	7.581937
17.200000	2.859036
17.220000	-2.267031
17.240000	-7.921930
17.260000	-13.202464
17.280000	-13.241535
17.300000	-9.552855
17.320000	-4.524566
17.340000	2.068880
17.360000	8.605850
17.380000	12.938519
17.400000	11.367906
17.420000	6.989738
17.440000	2.845421
17.460000	-3.049434
17.480000	-6.040755
17.500000	-5.818396
17.520000	-5.198685
17.540000	-4.994619
17.560000	-3.742201
17.580000	-0.437503
17.600000	3.268725
17.620000	6.018903
17.640000	7.583686
17.660000	7.860918
17.680000	3.983610
17.700000	1.760021
17.720000	0.444768
17.740000	-1.306422
17.760000	1.638829
17.780000	4.982506
17.800000	4.835601
17.820000	1.056613
17.840000	1.301737
17.860000	0.653098
17.880000	-4.007435
17.900000	-6.035492
17.920000	-8.440013
17.940000	-8.223135
17.960000	-7.413020
17.980000	-6.306420
18.000000	-5.985048
18.020000	-6.459743
18.040000	-2.728479
18.060000	-0.713003
18.080000	1.998947
18.100000	7.611347
18.120000	11.458081
18.140000	11.879418
18.160000	9.565670
18.180000	3.578372
18.200000	-0.669885
18.220000	0.592058
18.240000	-3.939809
18.260000	-6.940353
18.280000	-0.718276
18.300000	4.479275
18.320000	3.386915
18.340000	1.166652
18.360000	2.626763
18.380000	0.317529
18.400000	-1.292629
18.420000	0.606251
18.440000	-1.993920
18.460000	-3.646744
18.480000	-0.437035
18.500000	1.982085
18.520000	0.848214
18.540000	-2.789399
18.560000	-7.371649
18.580000	-9.922502
18.600000	-10.451917
18.620000	-8.133323
18.640000	-4.629001
18.660000	-3.318967
18.680000	-1.047016
18.700000	2.246760
18.720000	5.765602
18.740000	11.059922
18.760000	14.636117
18.780000	13.350662
18.800000	8.596516
18.820000	4.182821
18.840000	2.161884
18.860000	-2.641064
18.880000	-6.304779
18.900000	-5.288210
18.920000	-0.651175
18.940000	6.015282
18.960000	4.342063
18.980000	2.751345
19.000000	2.699103
19.020000	-1.992810
19.040000	-4.673787
19.060000	-8.934258
19.080000	-12.408270
19.100000	-9.513352
19.120000	-1.156792
19.140000	4.214627
